areaCode,areaName,areaType,date,hospitalCases
E40000003,London,nhsRegion,2020-03-28,3114
E40000003,London,nhsRegion,2020-03-27,2829
E40000003,London,nhsRegion,2020-03-26,2244
E40000003,London,nhsRegion,2020-03-25,2051
E40000003,London,nhsRegion,2020-03-24,1705
E40000003,London,nhsRegion,2020-03-23,1559
E40000003,London,nhsRegion,2020-03-22,1266
E40000003,London,nhsRegion,2020-03-21,1081
E40000003,London,nhsRegion,2020-03-20,841
E40000005,South East,nhsRegion,2021-11-09,855
E40000005,South East,nhsRegion,2021-11-08,857
E40000005,South East,nhsRegion,2021-11-07,836
E40000005,South East,nhsRegion,2021-11-06,835
E40000005,South East,nhsRegion,2021-11-05,847
E40000005,South East,nhsRegion,2021-11-04,872
E40000005,South East,nhsRegion,2021-11-03,842
E40000005,South East,nhsRegion,2021-11-02,841
E40000005,South East,nhsRegion,2021-11-01,832
E40000005,South East,nhsRegion,2021-10-31,822
E40000005,South East,nhsRegion,2021-10-30,834
E40000005,South East,nhsRegion,2021-10-29,800
E40000005,South East,nhsRegion,2021-10-28,800
E40000005,South East,nhsRegion,2021-10-27,785
E40000005,South East,nhsRegion,2021-10-26,792
E40000005,South East,nhsRegion,2021-10-25,761
E40000005,South East,nhsRegion,2021-10-24,717
E40000005,South East,nhsRegion,2021-10-23,678
E40000005,South East,nhsRegion,2021-10-22,669
E40000005,South East,nhsRegion,2021-10-21,675
E40000005,South East,nhsRegion,2021-10-20,652
E40000005,South East,nhsRegion,2021-10-19,611
E40000005,South East,nhsRegion,2021-10-18,578
E40000005,South East,nhsRegion,2021-10-17,542
E40000005,South East,nhsRegion,2021-10-16,487
E40000005,South East,nhsRegion,2021-10-15,497
E40000005,South East,nhsRegion,2021-10-14,477
E40000005,South East,nhsRegion,2021-10-13,468
E40000005,South East,nhsRegion,2021-10-12,462
E40000005,South East,nhsRegion,2021-10-11,414
E40000005,South East,nhsRegion,2021-10-10,430
E40000005,South East,nhsRegion,2021-10-09,421
E40000005,South East,nhsRegion,2021-10-08,430
E40000005,South East,nhsRegion,2021-10-07,427
E40000005,South East,nhsRegion,2021-10-06,431
E40000005,South East,nhsRegion,2021-10-05,440
E40000005,South East,nhsRegion,2021-10-04,444
E40000005,South East,nhsRegion,2021-10-03,426
E40000005,South East,nhsRegion,2021-10-02,402
E40000005,South East,nhsRegion,2021-10-01,415
E40000005,South East,nhsRegion,2021-09-30,437
E40000005,South East,nhsRegion,2021-09-29,435
E40000005,South East,nhsRegion,2021-09-28,447
E40000005,South East,nhsRegion,2021-09-27,405
E40000005,South East,nhsRegion,2021-09-26,404
E40000005,South East,nhsRegion,2021-09-25,430
E40000005,South East,nhsRegion,2021-09-24,432
E40000005,South East,nhsRegion,2021-09-23,437
E40000005,South East,nhsRegion,2021-09-22,432
E40000005,South East,nhsRegion,2021-09-21,456
E40000005,South East,nhsRegion,2021-09-20,434
E40000005,South East,nhsRegion,2021-09-19,479
E40000005,South East,nhsRegion,2021-09-18,478
E40000005,South East,nhsRegion,2021-09-17,523
E40000005,South East,nhsRegion,2021-09-16,563
E40000005,South East,nhsRegion,2021-09-15,571
E40000005,South East,nhsRegion,2021-09-14,602
E40000005,South East,nhsRegion,2021-09-13,608
E40000005,South East,nhsRegion,2021-09-12,601
E40000005,South East,nhsRegion,2021-09-11,587
E40000005,South East,nhsRegion,2021-09-10,598
E40000005,South East,nhsRegion,2021-09-09,655
E40000005,South East,nhsRegion,2021-09-08,647
E40000005,South East,nhsRegion,2021-09-07,697
E40000005,South East,nhsRegion,2021-09-06,704
E40000005,South East,nhsRegion,2021-09-05,675
E40000005,South East,nhsRegion,2021-09-04,673
E40000005,South East,nhsRegion,2021-09-03,691
E40000005,South East,nhsRegion,2021-09-02,657
E40000005,South East,nhsRegion,2021-09-01,652
E40000005,South East,nhsRegion,2021-08-31,625
E40000005,South East,nhsRegion,2021-08-30,612
E40000005,South East,nhsRegion,2021-08-29,567
E40000005,South East,nhsRegion,2021-08-28,545
E40000005,South East,nhsRegion,2021-08-27,596
E40000005,South East,nhsRegion,2021-08-26,592
E40000005,South East,nhsRegion,2021-08-25,603
E40000005,South East,nhsRegion,2021-08-24,547
E40000005,South East,nhsRegion,2021-08-23,590
E40000005,South East,nhsRegion,2021-08-22,562
E40000005,South East,nhsRegion,2021-08-21,529
E40000005,South East,nhsRegion,2021-08-20,537
E40000005,South East,nhsRegion,2021-08-19,548
E40000005,South East,nhsRegion,2021-08-18,516
E40000005,South East,nhsRegion,2021-08-17,507
E40000005,South East,nhsRegion,2021-08-16,496
E40000005,South East,nhsRegion,2021-08-15,476
E40000005,South East,nhsRegion,2021-08-14,449
E40000005,South East,nhsRegion,2021-08-13,436
E40000005,South East,nhsRegion,2021-08-12,449
E40000005,South East,nhsRegion,2021-08-11,439
E40000005,South East,nhsRegion,2021-08-10,474
E40000005,South East,nhsRegion,2021-08-09,445
E40000005,South East,nhsRegion,2021-08-08,435
E40000005,South East,nhsRegion,2021-08-07,427
E40000005,South East,nhsRegion,2021-08-06,431
E40000005,South East,nhsRegion,2021-08-05,426
E40000005,South East,nhsRegion,2021-08-04,453
E40000005,South East,nhsRegion,2021-08-03,452
E40000005,South East,nhsRegion,2021-08-02,461
E40000005,South East,nhsRegion,2021-08-01,466
E40000005,South East,nhsRegion,2021-07-31,450
E40000005,South East,nhsRegion,2021-07-30,476
E40000005,South East,nhsRegion,2021-07-29,455
E40000005,South East,nhsRegion,2021-07-28,468
E40000005,South East,nhsRegion,2021-07-27,456
E40000005,South East,nhsRegion,2021-07-26,446
E40000005,South East,nhsRegion,2021-07-25,429
E40000005,South East,nhsRegion,2021-07-24,402
E40000005,South East,nhsRegion,2021-07-23,337
E40000005,South East,nhsRegion,2021-07-22,359
E40000005,South East,nhsRegion,2021-07-21,326
E40000005,South East,nhsRegion,2021-07-20,315
E40000005,South East,nhsRegion,2021-07-19,316
E40000005,South East,nhsRegion,2021-07-18,286
E40000005,South East,nhsRegion,2021-07-17,272
E40000005,South East,nhsRegion,2021-07-16,261
E40000005,South East,nhsRegion,2021-07-15,238
E40000005,South East,nhsRegion,2021-07-14,227
E40000005,South East,nhsRegion,2021-07-13,206
E40000005,South East,nhsRegion,2021-07-12,180
E40000005,South East,nhsRegion,2021-07-11,158
E40000005,South East,nhsRegion,2021-07-10,156
E40000005,South East,nhsRegion,2021-07-09,164
E40000005,South East,nhsRegion,2021-07-08,170
E40000005,South East,nhsRegion,2021-07-07,143
E40000005,South East,nhsRegion,2021-07-06,139
E40000005,South East,nhsRegion,2021-07-05,113
E40000005,South East,nhsRegion,2021-07-04,114
E40000005,South East,nhsRegion,2021-07-03,103
E40000005,South East,nhsRegion,2021-07-02,97
E40000005,South East,nhsRegion,2021-07-01,88
E40000005,South East,nhsRegion,2021-06-30,85
E40000005,South East,nhsRegion,2021-06-29,68
E40000005,South East,nhsRegion,2021-06-28,67
E40000005,South East,nhsRegion,2021-06-27,69
E40000005,South East,nhsRegion,2021-06-26,65
E40000005,South East,nhsRegion,2021-06-25,66
E40000005,South East,nhsRegion,2021-06-24,60
E40000005,South East,nhsRegion,2021-06-23,56
E40000005,South East,nhsRegion,2021-06-22,64
E40000005,South East,nhsRegion,2021-06-21,60
E40000005,South East,nhsRegion,2021-06-20,57
E40000005,South East,nhsRegion,2021-06-19,54
E40000005,South East,nhsRegion,2021-06-18,59
E40000005,South East,nhsRegion,2021-06-17,60
E40000005,South East,nhsRegion,2021-06-16,58
E40000005,South East,nhsRegion,2021-06-15,56
E40000005,South East,nhsRegion,2021-06-14,44
E40000005,South East,nhsRegion,2021-06-13,49
E40000005,South East,nhsRegion,2021-06-12,48
E40000005,South East,nhsRegion,2021-06-11,46
E40000005,South East,nhsRegion,2021-06-10,61
E40000005,South East,nhsRegion,2021-06-09,54
E40000005,South East,nhsRegion,2021-06-08,74
E40000005,South East,nhsRegion,2021-06-07,69
E40000005,South East,nhsRegion,2021-06-06,63
E40000005,South East,nhsRegion,2021-06-05,63
E40000005,South East,nhsRegion,2021-06-04,65
E40000005,South East,nhsRegion,2021-06-03,63
E40000005,South East,nhsRegion,2021-06-02,58
E40000005,South East,nhsRegion,2021-06-01,60
E40000005,South East,nhsRegion,2021-05-31,58
E40000005,South East,nhsRegion,2021-05-30,54
E40000005,South East,nhsRegion,2021-05-29,56
E40000005,South East,nhsRegion,2021-05-28,52
E40000005,South East,nhsRegion,2021-05-27,54
E40000005,South East,nhsRegion,2021-05-26,55
E40000005,South East,nhsRegion,2021-05-25,55
E40000005,South East,nhsRegion,2021-05-24,56
E40000005,South East,nhsRegion,2021-05-23,50
E40000005,South East,nhsRegion,2021-05-22,50
E40000005,South East,nhsRegion,2021-05-21,50
E40000005,South East,nhsRegion,2021-05-20,46
E40000005,South East,nhsRegion,2021-05-19,55
E40000005,South East,nhsRegion,2021-05-18,57
E40000005,South East,nhsRegion,2021-05-17,62
E40000005,South East,nhsRegion,2021-05-16,56
E40000005,South East,nhsRegion,2021-05-15,55
E40000005,South East,nhsRegion,2021-05-14,54
E40000005,South East,nhsRegion,2021-05-13,58
E40000005,South East,nhsRegion,2021-05-12,50
E40000005,South East,nhsRegion,2021-05-11,63
E40000005,South East,nhsRegion,2021-05-10,64
E40000005,South East,nhsRegion,2021-05-09,62
E40000005,South East,nhsRegion,2021-05-08,69
E40000005,South East,nhsRegion,2021-05-07,76
E40000005,South East,nhsRegion,2021-05-06,62
E40000005,South East,nhsRegion,2021-05-05,86
E40000005,South East,nhsRegion,2021-05-04,82
E40000005,South East,nhsRegion,2021-05-03,84
E40000005,South East,nhsRegion,2021-05-02,82
E40000005,South East,nhsRegion,2021-05-01,96
E40000005,South East,nhsRegion,2021-04-30,105
E40000005,South East,nhsRegion,2021-04-29,115
E40000005,South East,nhsRegion,2021-04-28,114
E40000005,South East,nhsRegion,2021-04-27,120
E40000005,South East,nhsRegion,2021-04-26,123
E40000005,South East,nhsRegion,2021-04-25,125
E40000005,South East,nhsRegion,2021-04-24,115
E40000005,South East,nhsRegion,2021-04-23,116
E40000005,South East,nhsRegion,2021-04-22,110
E40000005,South East,nhsRegion,2021-04-21,109
E40000005,South East,nhsRegion,2021-04-20,124
E40000005,South East,nhsRegion,2021-04-19,120
E40000005,South East,nhsRegion,2021-04-18,116
E40000005,South East,nhsRegion,2021-04-17,121
E40000005,South East,nhsRegion,2021-04-16,123
E40000005,South East,nhsRegion,2021-04-15,133
E40000005,South East,nhsRegion,2021-04-14,138
E40000005,South East,nhsRegion,2021-04-13,144
E40000005,South East,nhsRegion,2021-04-12,152
E40000005,South East,nhsRegion,2021-04-11,151
E40000005,South East,nhsRegion,2021-04-10,162
E40000005,South East,nhsRegion,2021-04-09,172
E40000005,South East,nhsRegion,2021-04-08,184
E40000005,South East,nhsRegion,2021-04-07,210
E40000005,South East,nhsRegion,2021-04-06,208
E40000005,South East,nhsRegion,2021-04-05,221
E40000005,South East,nhsRegion,2021-04-04,234
E40000005,South East,nhsRegion,2021-04-03,241
E40000005,South East,nhsRegion,2021-04-02,253
E40000005,South East,nhsRegion,2021-04-01,276
E40000005,South East,nhsRegion,2021-03-31,309
E40000005,South East,nhsRegion,2021-03-30,321
E40000005,South East,nhsRegion,2021-03-29,364
E40000005,South East,nhsRegion,2021-03-28,364
E40000005,South East,nhsRegion,2021-03-27,369
E40000005,South East,nhsRegion,2021-03-26,404
E40000005,South East,nhsRegion,2021-03-25,377
E40000005,South East,nhsRegion,2021-03-24,461
E40000005,South East,nhsRegion,2021-03-23,506
E40000005,South East,nhsRegion,2021-03-22,517
E40000005,South East,nhsRegion,2021-03-21,525
E40000005,South East,nhsRegion,2021-03-20,549
E40000005,South East,nhsRegion,2021-03-19,579
E40000005,South East,nhsRegion,2021-03-18,618
E40000005,South East,nhsRegion,2021-03-17,649
E40000005,South East,nhsRegion,2021-03-16,676
E40000005,South East,nhsRegion,2021-03-15,713
E40000005,South East,nhsRegion,2021-03-14,742
E40000005,South East,nhsRegion,2021-03-13,733
E40000005,South East,nhsRegion,2021-03-12,798
E40000005,South East,nhsRegion,2021-03-11,846
E40000005,South East,nhsRegion,2021-03-10,883
E40000005,South East,nhsRegion,2021-03-09,937
E40000005,South East,nhsRegion,2021-03-08,983
E40000005,South East,nhsRegion,2021-03-07,972
E40000005,South East,nhsRegion,2021-03-06,1000
E40000005,South East,nhsRegion,2021-03-05,1063
E40000005,South East,nhsRegion,2021-03-04,1116
E40000005,South East,nhsRegion,2021-03-03,1184
E40000005,South East,nhsRegion,2021-03-02,1248
E40000005,South East,nhsRegion,2021-03-01,1354
E40000005,South East,nhsRegion,2021-02-28,1413
E40000005,South East,nhsRegion,2021-02-27,1451
E40000005,South East,nhsRegion,2021-02-26,1548
E40000005,South East,nhsRegion,2021-02-25,1624
E40000005,South East,nhsRegion,2021-02-24,1686
E40000005,South East,nhsRegion,2021-02-23,1859
E40000005,South East,nhsRegion,2021-02-22,1860
E40000005,South East,nhsRegion,2021-02-21,1875
E40000005,South East,nhsRegion,2021-02-20,1902
E40000005,South East,nhsRegion,2021-02-19,2025
E40000005,South East,nhsRegion,2021-02-18,2116
E40000005,South East,nhsRegion,2021-02-17,2349
E40000005,South East,nhsRegion,2021-02-16,2342
E40000005,South East,nhsRegion,2021-02-15,2451
E40000005,South East,nhsRegion,2021-02-14,2455
E40000005,South East,nhsRegion,2021-02-13,2261
E40000005,South East,nhsRegion,2021-02-12,2561
E40000005,South East,nhsRegion,2021-02-11,2710
E40000005,South East,nhsRegion,2021-02-10,2831
E40000005,South East,nhsRegion,2021-02-09,3018
E40000005,South East,nhsRegion,2021-02-08,3165
E40000005,South East,nhsRegion,2021-02-07,3175
E40000005,South East,nhsRegion,2021-02-06,3222
E40000005,South East,nhsRegion,2021-02-05,3475
E40000005,South East,nhsRegion,2021-02-04,3632
E40000005,South East,nhsRegion,2021-02-03,3836
E40000005,South East,nhsRegion,2021-02-02,4143
E40000005,South East,nhsRegion,2021-02-01,4344
E40000005,South East,nhsRegion,2021-01-31,4213
E40000005,South East,nhsRegion,2021-01-30,4347
E40000005,South East,nhsRegion,2021-01-29,4443
E40000005,South East,nhsRegion,2021-01-28,4614
E40000005,South East,nhsRegion,2021-01-27,4811
E40000005,South East,nhsRegion,2021-01-26,5040
E40000005,South East,nhsRegion,2021-01-25,5237
E40000005,South East,nhsRegion,2021-01-24,5207
E40000005,South East,nhsRegion,2021-01-23,5200
E40000005,South East,nhsRegion,2021-01-22,5337
E40000005,South East,nhsRegion,2021-01-21,5033
E40000005,South East,nhsRegion,2021-01-20,5397
E40000005,South East,nhsRegion,2021-01-19,5509
E40000005,South East,nhsRegion,2021-01-18,5493
E40000005,South East,nhsRegion,2021-01-17,5387
E40000005,South East,nhsRegion,2021-01-16,5419
E40000005,South East,nhsRegion,2021-01-15,5528
E40000005,South East,nhsRegion,2021-01-14,5487
E40000005,South East,nhsRegion,2021-01-13,5577
E40000005,South East,nhsRegion,2021-01-12,5546
E40000005,South East,nhsRegion,2021-01-11,5467
E40000005,South East,nhsRegion,2021-01-10,5373
E40000005,South East,nhsRegion,2021-01-09,5161
E40000005,South East,nhsRegion,2021-01-08,5074
E40000005,South East,nhsRegion,2021-01-07,5023
E40000005,South East,nhsRegion,2021-01-06,4902
E40000005,South East,nhsRegion,2021-01-05,4379
E40000005,South East,nhsRegion,2021-01-04,4730
E40000005,South East,nhsRegion,2021-01-03,4501
E40000005,South East,nhsRegion,2021-01-02,4231
E40000005,South East,nhsRegion,2021-01-01,4034
E40000005,South East,nhsRegion,2020-12-31,4022
E40000005,South East,nhsRegion,2020-12-30,3949
E40000005,South East,nhsRegion,2020-12-29,3796
E40000005,South East,nhsRegion,2020-12-28,3544
E40000005,South East,nhsRegion,2020-12-27,3370
E40000005,South East,nhsRegion,2020-12-26,3126
E40000005,South East,nhsRegion,2020-12-25,2925
E40000005,South East,nhsRegion,2020-12-24,2997
E40000005,South East,nhsRegion,2020-12-23,2868
E40000005,South East,nhsRegion,2020-12-22,2848
E40000005,South East,nhsRegion,2020-12-21,2749
E40000005,South East,nhsRegion,2020-12-20,2554
E40000005,South East,nhsRegion,2020-12-19,2321
E40000005,South East,nhsRegion,2020-12-18,2372
E40000005,South East,nhsRegion,2020-12-17,2282
E40000005,South East,nhsRegion,2020-12-16,2195
E40000005,South East,nhsRegion,2020-12-15,2141
E40000005,South East,nhsRegion,2020-12-14,2118
E40000005,South East,nhsRegion,2020-12-13,1975
E40000005,South East,nhsRegion,2020-12-12,1945
E40000005,South East,nhsRegion,2020-12-11,1859
E40000005,South East,nhsRegion,2020-12-10,1796
E40000005,South East,nhsRegion,2020-12-09,1726
E40000005,South East,nhsRegion,2020-12-08,1692
E40000005,South East,nhsRegion,2020-12-07,1619
E40000005,South East,nhsRegion,2020-12-06,1549
E40000005,South East,nhsRegion,2020-12-05,1496
E40000005,South East,nhsRegion,2020-12-04,1426
E40000005,South East,nhsRegion,2020-12-03,1442
E40000005,South East,nhsRegion,2020-12-02,1481
E40000005,South East,nhsRegion,2020-12-01,1423
E40000005,South East,nhsRegion,2020-11-30,1494
E40000005,South East,nhsRegion,2020-11-29,1430
E40000005,South East,nhsRegion,2020-11-28,1420
E40000005,South East,nhsRegion,2020-11-27,1429
E40000005,South East,nhsRegion,2020-11-26,1397
E40000005,South East,nhsRegion,2020-11-25,1437
E40000005,South East,nhsRegion,2020-11-24,1403
E40000005,South East,nhsRegion,2020-11-23,1395
E40000005,South East,nhsRegion,2020-11-22,1313
E40000005,South East,nhsRegion,2020-11-21,1300
E40000005,South East,nhsRegion,2020-11-20,1272
E40000005,South East,nhsRegion,2020-11-19,1246
E40000005,South East,nhsRegion,2020-11-18,1227
E40000005,South East,nhsRegion,2020-11-17,1205
E40000005,South East,nhsRegion,2020-11-16,1182
E40000005,South East,nhsRegion,2020-11-15,1173
E40000005,South East,nhsRegion,2020-11-14,1122
E40000005,South East,nhsRegion,2020-11-13,1066
E40000005,South East,nhsRegion,2020-11-12,967
E40000005,South East,nhsRegion,2020-11-11,1011
E40000005,South East,nhsRegion,2020-11-10,958
E40000005,South East,nhsRegion,2020-11-09,947
E40000005,South East,nhsRegion,2020-11-08,820
E40000005,South East,nhsRegion,2020-11-07,821
E40000005,South East,nhsRegion,2020-11-06,783
E40000005,South East,nhsRegion,2020-11-05,770
E40000005,South East,nhsRegion,2020-11-04,751
E40000005,South East,nhsRegion,2020-11-03,711
E40000005,South East,nhsRegion,2020-11-02,713
E40000005,South East,nhsRegion,2020-11-01,665
E40000005,South East,nhsRegion,2020-10-31,617
E40000005,South East,nhsRegion,2020-10-30,589
E40000005,South East,nhsRegion,2020-10-29,566
E40000005,South East,nhsRegion,2020-10-28,541
E40000005,South East,nhsRegion,2020-10-27,528
E40000005,South East,nhsRegion,2020-10-26,483
E40000005,South East,nhsRegion,2020-10-25,477
E40000005,South East,nhsRegion,2020-10-24,456
E40000005,South East,nhsRegion,2020-10-23,405
E40000005,South East,nhsRegion,2020-10-22,339
E40000005,South East,nhsRegion,2020-10-21,358
E40000005,South East,nhsRegion,2020-10-20,325
E40000005,South East,nhsRegion,2020-10-19,326
E40000005,South East,nhsRegion,2020-10-18,228
E40000005,South East,nhsRegion,2020-10-17,279
E40000005,South East,nhsRegion,2020-10-16,263
E40000005,South East,nhsRegion,2020-10-15,233
E40000005,South East,nhsRegion,2020-10-14,225
E40000005,South East,nhsRegion,2020-10-13,204
E40000005,South East,nhsRegion,2020-10-12,189
E40000005,South East,nhsRegion,2020-10-11,175
E40000005,South East,nhsRegion,2020-10-10,163
E40000005,South East,nhsRegion,2020-10-09,162
E40000005,South East,nhsRegion,2020-10-08,144
E40000005,South East,nhsRegion,2020-10-07,134
E40000005,South East,nhsRegion,2020-10-06,121
E40000005,South East,nhsRegion,2020-10-05,119
E40000005,South East,nhsRegion,2020-10-04,108
E40000005,South East,nhsRegion,2020-10-03,100
E40000005,South East,nhsRegion,2020-10-02,109
E40000005,South East,nhsRegion,2020-10-01,98
E40000005,South East,nhsRegion,2020-09-30,103
E40000005,South East,nhsRegion,2020-09-29,103
E40000005,South East,nhsRegion,2020-09-28,117
E40000005,South East,nhsRegion,2020-09-27,114
E40000005,South East,nhsRegion,2020-09-26,102
E40000005,South East,nhsRegion,2020-09-25,110
E40000005,South East,nhsRegion,2020-09-24,104
E40000005,South East,nhsRegion,2020-09-23,94
E40000005,South East,nhsRegion,2020-09-22,87
E40000005,South East,nhsRegion,2020-09-21,91
E40000005,South East,nhsRegion,2020-09-20,79
E40000005,South East,nhsRegion,2020-09-19,74
E40000005,South East,nhsRegion,2020-09-18,82
E40000005,South East,nhsRegion,2020-09-17,72
E40000005,South East,nhsRegion,2020-09-16,64
E40000005,South East,nhsRegion,2020-09-15,78
E40000005,South East,nhsRegion,2020-09-14,71
E40000005,South East,nhsRegion,2020-09-13,61
